country,population_x,ranking,world_share,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_generation,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_cons_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,gdp,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_energy,per_capita_electricity,population_y,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
South Africa,59308690,25,0.7608328425215953,,0.0,0.0,0.0,6.405333333333333,0.33338095238095233,0.145047619047619,0.0,,2.5624074074074064,14.307944444444438,18732.784399999997,733.0475272727273,4112.590027777779,189.08255555555553,5.757663865546217,10.760490196078427,18520.321346153843,605.178951923077,91.36625,74.74098181818184,207.30208333333326,2.7837777777777784,21.222611111111117,25088.381690909097,2.8085961538461532,2.693481481481481,19.941592592592595,4165.633305555554,191.89841666666663,24515.796709090915,963.3278181818182,92.57794444444444,97.85463636363636,24.43614583333334,0.7931851851851852,15.606,10.69561111111111,0.5920555555555554,322.2233090909091,,,,,0.2513333333333333,1.2047454545454546,290739381217.43286,39.43455555555555,0.032962962962962944,3.236381818181817,30.89247222222222,1.362555555555556,85.64492727272729,0.6828888888888888,0.33738181818181817,35.18987037037038,1.2638148148148147,25.84103636363636,311.6354166666667,14.652027777777773,571.5628363636365,6.99386111111111,2.141363636363636,5.5403142857142855,0.6518518518518518,19.864527272727273,248.8571944444445,11.48175,436.80032727272715,5.532611111111111,1.614436363636364,3.0590185185185197,4.840462962962963,214.67438181818179,42.34766666666667,2.2237777777777783,5460.789000000002,,,,,0.9603611111111111,21.908854545454545,0.44412727272727265,0.21224999999999997,0.00028571428571428574,13.637956521739131,0.019703703703703706,4.143555555555555,8.842072727272729,0.09324999999999999,0.03292727272727272,4496.708,23005635.183333334,989.2273636363633,43.75275925925926,0.6121111111111112,5.976636363636363,62.7781111111111,3.1702777777777778,134.7623636363636,1.4611666666666665,0.5269818181818181,55.62163157894738,0.2412407407407407,1.0107272727272727,12.13561111111111,0.6977777777777777,17.76261818181818,0.29986111111111113,0.06907272727272727,204.651125,0.3181481481481481,1.2853818181818182,15.606583333333333,0.8976666666666667,22.512836363636367,0.38522222222222224,0.08763636363636364
South Korea,51269185,28,0.6576992302024481,50.26513333333334,0.1481851851851852,21.36105454545455,1.0786,45.63757142857143,2.3171904761904765,0.449,0.03332727272727273,,5.538944444444441,16.610055555555558,8923.7254,417.80858181818184,2600.5655,127.05322222222225,6.041493150684934,-0.16906862745098064,558.2425192307693,20.79723076923077,37.891833333333345,32.10596363636365,321.32472222222225,7.526370370370369,62.25275925925925,32724.24409090909,1.9050192307692306,7.317222222222222,53.9787962962963,4288.162805555555,209.50519444444447,28666.54107272728,1349.3244,62.6143888888889,90.56258181818184,101.67145454545454,10.364314814814817,164.79305454545457,1230.628416666667,60.771333333333345,3343.6466727272723,,,,,15.888722222222222,6.009999999999999,403840217985.3196,6.226129629629631,0.09074074074074072,7.3745818181818175,72.69997222222223,3.420388888888889,168.3808181818182,1.5828888888888892,0.9869454545454546,13.457296296296292,8.27403703703704,194.85825454545454,2292.6900833333334,111.03483333333334,4057.703109090909,36.86158333333334,9.43741818181818,87.16361904761904,6.694462962962961,180.4742181818182,2137.5170833333336,103.42002777777776,3751.1169636363643,34.47130555555556,8.237963636363636,9.700574074074067,27.0045,766.7227636363639,456.9689166666666,21.680638888888893,16399.168945454545,,,,,8.833833333333335,52.44665454545455,2.9242545454545454,1.8664444444444446,0.8407619047619047,26.57620833333333,0.6577962962962963,36.77536111111111,57.67399999999999,0.36530555555555555,0.08901818181818182,6598.509861111112,27936654.475,1544.1826727272723,10.750833333333334,1.5794814814814815,14.384036363636366,155.17297222222223,7.614750000000001,306.586109090909,2.390194444444445,1.1994909090909087,45.62137931034482,0.5563888888888889,2.166327272727272,34.766083333333334,1.774,42.54805454545455,0.3335,0.06436363636363636,44.13325000000001,0.12646296296296297,0.8402727272727272,10.931694444444444,0.5538611111111111,16.622109090909092,0.10849999999999999,0.025872727272727273
South Sudan,11193725,84,0.14359706157993127,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,0.0,,0.19454999999999997,-2.7555,-0.25599999999999995,537.6864,,,,18.088299999999997,0.1936,,,99.51362499999999,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,,0.0,,,,,0.08855000000000002,0.00095,,0.486375,,,,,0.0,0.0,,0.0,,,,,18.088299999999997,0.1936,,38.27757142857143,8.790142857142856,5555.7048888888885,59.7328888888889,99.51362499999999,,,0.0,0.0,,,0.0,,0.0,,18.176849999999998,8853142.857142856,5.637199999999999,,,,0.08855000000000002,0.00095,,0.486375,,,,,0.08855000000000002,0.00095,,0.486375,,,,,0.0,0.0,,0.0,
Spain,46754778,30,0.5997868212433324,31.681526315789473,0.2832407407407407,69.74419999999999,3.2445090909090903,91.57033333333334,4.201095238095239,1.5217619047619049,0.1994909090909091,339.95238095238096,0.6137407407407403,-1.0085185185185186,4236.299109090909,169.55005454545463,1310.9900833333334,55.20030555555555,0.3162941176470589,-0.5668235294117648,2181.9044326923076,67.87196153846155,27.01461111111111,16.421800000000008,226.96930555555554,3.0099444444444448,23.247925925925923,28089.09701818182,1.5393846153846158,2.8402222222222235,16.587074074074074,2610.9094444444445,113.35147222222221,22672.066581818188,934.1132181818183,49.50688888888889,81.26845454545453,19.77648,6.68712962962963,136.53927272727273,908.2856388888889,41.22452777777778,3089.4919818181816,2.4823814432989693,0.07565624999999998,60.323876923076924,1.6742153846153844,15.094777777777779,8.957436363636363,425330099698.87177,5.705740740740739,0.14450000000000016,79.41925454545454,679.5728611111111,29.037416666666658,2004.050981818182,13.814611111111107,8.277963636363637,5.030111111111109,6.6609444444444454,227.4041272727273,2592.955805555556,112.97677777777774,5417.030436363638,50.101305555555555,18.731545454545458,29.475882352941166,2.6797777777777783,101.36170909090912,1307.860611111111,55.994583333333345,2400.4007818181817,26.154444444444437,7.569527272727271,3.041685185185185,10.908425925925924,628.0237454545455,391.6336944444445,16.92661111111111,15346.275472727273,14.126985507246378,0.011796875000000002,3.971507692307693,0.12004615384615386,7.397555555555554,55.88941818181819,4.649072727272727,2.8028611111111115,0.0013333333333333333,12.486285714285719,0.2879259259259259,62.28919444444445,104.68158181818183,1.1001944444444445,0.3098,5220.037305555555,31560253.433333334,1161.5172909090911,5.947111111111111,3.981055555555554,126.04245454545453,1285.0951944444444,56.98219444444443,3016.6297090909084,23.94688888888889,11.161963636363634,45.82460000000001,0.6898333333333333,6.172254545454545,92.33227777777776,4.316861111111111,132.03003636363636,1.5560833333333333,0.3848909090909092,46.12613333333334,2.5756851851851854,32.5574,450.90083333333337,20.82511111111111,706.1227636363635,7.476111111111113,1.9899090909090908
Sri Lanka,21413249,58,0.274696728325861,,0.0,0.0,0.0,1.3632499999999999,0.028499999999999998,0.2185,0.0,,369.25864999999993,0.32431481481481483,95.94747272727273,2.002181818181818,49.8987,1.05185,,,,,7.536600000000002,2.5360727272727273,7.654342857142857,5.773148148148147,1.7244444444444442,2016.1725818181822,0.47715384615384604,6.1387407407407375,1.4839629629629627,294.35524999999996,5.982549999999999,1592.8387818181818,29.721799999999998,56.8994,77.66016363636366,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,78412050914.46153,7.44761111111111,0.20257407407407402,7.573418181818182,199.95468571428574,3.8527428571428564,413.88634545454545,60.87422857142858,22.101654545454544,7.599370370370368,0.24044444444444435,7.771654545454545,205.46362857142853,3.968057142857142,423.33383636363646,61.75042857142859,22.339836363636365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724685185185188,1.159685185185185,27.719581818181823,244.45660000000004,4.93075,1496.8912909090907,,,,,49.36275000000001,75.12407272727272,0.025763636363636367,0.016285714285714285,0.0,174.15093333333334,0.004166666666666667,0.7789999999999999,1.2329636363636365,0.12485714285714286,0.03198181818181818,388.3532285714285,17074381.818181816,37.493454545454554,7.599370370370368,0.24044444444444435,7.771654545454545,205.46362857142853,3.968057142857142,423.33383636363646,61.75042857142859,22.339836363636365,46.83036842105263,0.016907407407407406,0.052218181818181816,1.2187428571428571,0.025485714285714285,2.4728545454545454,0.1936,0.05783636363636364,82.41355,0.016833333333333332,0.1202,3.511171428571428,0.07354285714285713,5.741727272727274,0.5577714285714286,0.14832727272727272
Sudan,43849260,34,0.562513809161331,,0.0,0.0,0.0,3.75375,0.12705000000000005,2.2715499999999995,,,,,,,0.0,0.0,,,,,0.0,,8.099300000000001,5.287055555555556,2.0114722222222223,1473.1394324324324,0.5400270270270272,,,88.43945,3.1721999999999997,,,44.94885000000001,,,,,24.9202,0.8939,,,,,,12.66555,,74978746132.75676,,,,128.51590000000002,4.79355,,52.73004999999999,,,,,132.4322,4.92705,,55.051149999999986,,,,,0.0,0.0,,0.0,,,,,63.51914999999999,2.2784999999999997,,33.77211538461539,2.2045,3206.700777777779,104.72866666666665,32.283300000000004,,,0.12705000000000005,0.0,,,3.75375,,2.2715499999999995,,220.87174999999996,27394350.0,41.977378378378376,,,,132.4322,4.92705,,55.051149999999986,,,,,0.16260000000000002,0.00645,,0.04935,,,,,0.0,0.0,,0.0,
Suriname,586632,171,0.007525522686036791,,,,,2.8279500000000004,0.0015,0.08499999999999999,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.6856000000000002,0.8333055555555556,-0.0017499999999999862,21651.165270270267,,,,1596.35465,0.84565,,,49.63805,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,1588.78985,0.8355500000000001,,50.12304999999999,,,,,1596.7806500000002,0.8401,,50.36195,,,,,0.0,0.0,,0.0,,,,,1596.35465,0.84565,,11.769290322580648,0.09944827586206897,3506.673752136752,1.740863247863248,49.63805,,,0.0015,0.0,,,2.8279500000000004,,0.08499999999999999,,3193.1352999999995,306683.9,9.853324324324324,,,,1596.7806500000002,0.8401,,50.36195,,,,,5.162850000000001,0.0029000000000000002,,0.15385,,,,,0.0,0.0,,0.0,
Sweden,10099265,91,0.12955694177917074,19.37185714285714,0.3165,241.84210909090908,2.352981818181818,997.3074761904763,9.481571428571428,6.135047619047619,0.38867272727272734,18.142857142857142,0.4434074074074077,-0.04444444444444445,3111.2364000000002,27.15716363636363,94.08600000000003,0.8624761904761906,-0.39538655462184885,-0.019890624999999995,440.7026769230771,2.7200153846153845,0.5782380952380953,4.582636363636364,150.70002777777776,1.0214814814814817,4.408703703703703,68023.78018181819,2.6742115384615386,-0.2711296296296297,-1.1462407407407402,530.0055238095238,4.936999999999999,31962.67218181818,274.8175454545455,3.261333333333334,47.46959999999999,10.97788235294118,0.19429629629629636,5.241454545454545,83.54452380952381,0.7828095238095238,571.2901454545453,,,,,0.5198095238095239,0.8423818181818182,134642458427.07692,1.1867777777777775,0.6257222222222225,170.48347272727275,7472.190138888888,67.78236111111113,19536.34334545454,45.03652777777776,28.76672727272727,2.5491851851851854,5.554944444444446,319.21141818181826,15940.142749999999,145.05033333333338,36061.10805454545,96.20130555555555,52.53040000000001,47.767499999999984,3.0722962962962956,129.03412727272726,7312.548333333331,66.2351111111111,14446.509600000001,44.10327777777777,20.539345454545455,-0.39496296296296307,-1.2961296296296299,242.41894545454542,352.37504761904756,3.2917142857142854,28280.145636363643,1.0335797101449273,0.014671874999999996,28.65529230769231,0.21166153846153848,2.1633809523809524,42.04458181818183,11.00109090909091,6.444972222222222,0.0,11.658877551020412,0.6016851851851852,687.1365833333334,1184.9987636363637,4.202333333333333,1.7892909090909088,16567.857527777775,7407364.9,594.0289454545454,2.008314814814815,2.4826296296296295,190.17721818181806,8627.594444444443,78.81519444444444,21614.598363636367,52.097972222222225,31.99096363636365,31.319653846153845,0.026925925925925926,0.07296363636363636,5.1578333333333335,0.05127777777777778,7.362418181818182,0.03133333333333334,0.011890909090909091,30.593694444444438,0.9117777777777779,6.266727272727272,463.1099444444445,4.536527777777778,644.0518000000001,2.827777777777778,1.0343636363636364
Switzerland,8654622,101,0.11102455065539198,,0.0,0.0,0.0,319.12742857142854,2.524904761904762,3.93252380952381,0.0,,-3.2734814814814817,-0.25264814814814807,552.0204181818182,3.565545454545455,0.0,0.0,,,,,0.0,1.3535272727272736,62.60997222222222,1.1523148148148141,2.5144629629629622,44381.76845454547,1.3134807692307693,0.7792592592592592,0.8777592592592586,110.20895238095238,0.8521428571428573,24114.018745454545,166.47556363636357,1.3360000000000003,54.639418181818165,317.43433999999996,0.6297407407407406,18.784454545454548,0.0,0.0,2555.8788909090904,,,,,0.0,5.662454545454544,267307692307.69232,1.0140555555555553,0.35183333333333366,89.70796363636364,4715.526916666667,34.7478611111111,12997.404745454547,55.470000000000006,29.50178181818182,1.8512777777777774,1.5978888888888887,141.68774545454548,8283.380833333335,61.12791666666668,20250.8704,97.59461111111109,45.31547272727273,11.760239999999994,1.0560370370370369,49.68118181818183,3297.3506111111105,24.24911111111111,6954.156109090908,38.797,15.11558181818182,0.6196666666666668,0.5007777777777781,144.12554545454543,110.20895238095238,0.8521428571428573,21006.11949090909,,,,,1.3360000000000003,47.6234909090909,1.7665636363636361,1.6967500000000002,0.0,10.846487804878048,0.08077777777777778,218.9945277777778,235.56852727272724,2.663583333333334,0.5316,8491.758944444444,6950363.636363637,308.30565454545444,1.2071111111111112,0.5417777777777775,92.00656363636365,4986.030277777779,36.87883333333333,13296.714200000002,58.797555555555554,30.199927272727276,32.21372413793104,0.10368518518518516,0.48149090909090914,47.17766666666667,0.3984722222222222,57.55570909090909,0.6088333333333333,0.1510181818181818,25.797956521739135,0.005629629629629629,0.050618181818181826,4.33113888888889,0.035777777777777776,6.185272727272729,0.05511111111111111,0.015527272727272726
Syria,17500658,68,0.2245046277727312,,0.0,0.0,0.0,1.7852999999999999,0.033000000000000015,0.1295,,,,,,,0.0,0.0,,,,,0.0,,28.244500000000006,1.686749999999999,1.2559166666666666,11939.193432432432,2.4144864864864872,,,1360.2617500000001,25.702999999999996,,,91.18735000000001,,,,,613.49675,11.59245,,15.575232558139534,0.7607551020408163,1631.7747399999998,28.359099999999998,41.12670000000001,,64550931435.10204,,,,134.13895000000002,2.5085000000000006,,8.683,,,,,135.92414999999997,2.541500000000001,,8.812650000000001,,,,,0.0,0.0,,0.0,,,,,746.7648999999999,14.11055,,3.6384313725490203,-0.005352941176473867,12271.671384615383,166.60917307692304,50.0606,,,0.033000000000000015,0.0,,,1.7852999999999999,,0.1295,,1496.1858500000003,13568538.461538462,186.6852432432432,,,,135.92414999999997,2.541500000000001,,8.812650000000001,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Taiwan,23816775,57,0.3055300095643211,,0.0,0.0,0.0,142.29109523809524,3.29495238095238,1.456857142857143,0.0,,5.270592592592592,7.744425925925926,9758.639800000003,215.3658545454545,3564.096305555556,80.73419444444447,4.993352941176469,0.634265625,2064.339046153847,13.006461538461544,43.31269444444444,27.146381818181823,176.73505555555553,5.7956296296296275,23.450666666666667,32870.32887272727,1.6157115384615384,5.878500000000001,21.48048148148148,5853.250027777779,132.7763611111111,29091.977854545454,632.1679272727273,70.67488888888889,88.2201090909091,10.244703703703703,4.264703703703704,67.51125454545453,1419.19725,32.93297222222222,3019.5731818181816,,,,,14.579055555555556,7.773381818181819,220216335170.99066,3.948796296296295,0.12127777777777783,12.148018181818184,216.17691666666667,4.739638888888889,616.544909090909,3.4415555555555555,3.3517818181818178,6.574111111111109,1.9702962962962955,81.1284909090909,1933.2388055555555,42.81147222222223,3778.351036363636,28.327611111111107,11.779890909090915,69.64992857142853,1.482185185185185,65.66447272727274,1582.245027777778,34.94286111111111,3018.2347636363634,23.49413888888889,8.156109090909089,6.247888888888888,9.47135185185185,349.29080000000005,869.9563055555554,19.109305555555558,16313.764981818178,,,,,12.783055555555555,53.300418181818195,1.966581818181818,2.0676944444444447,0.0,277.2503513513514,0.09094444444444445,89.85905555555556,86.24747272727271,0.9658888888888888,0.17029090909090908,7840.882,12190376.808333334,713.2963272727275,4.989759259259258,0.4879444444444445,15.463927272727274,350.99366666666657,7.868638888888889,760.1162727272728,4.833416666666666,3.62389090909091,77.64557894736842,0.19,0.5341818181818182,21.500888888888888,0.5101944444444445,22.55707272727273,0.19916666666666666,0.03970909090909091,81.14473684210526,0.08583333333333336,0.8152545454545455,23.45697222222222,0.5511111111111111,34.766781818181826,0.22694444444444445,0.06205454545454545
Tajikistan,9537645,95,0.12235228187154178,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,14.165333333333331,0.262375,232.58172,1.7510400000000002,0.0,,16.843571428571426,-0.324625,-0.5400416666666668,9645.83176,5.11488,,,46.549571428571426,0.3895238095238095,,,2.145857142857143,,,,,0.0,0.0,,0.45656521739130446,-0.03662500000000001,57.40956,0.37016,0.0,,15575620096.0,,,,2168.6783809523813,16.454047619047614,,97.85414285714288,,,,,2168.6783809523813,16.454047619047614,,97.85414285714288,,,,,0.0,0.0,,0.0,,,,,46.549571428571426,0.3895238095238095,,-6.646333333333332,-0.027916666666666673,38.382160000000006,0.24111999999999995,2.145857142857143,,,0.0,0.0,,,0.0,,0.0,,2215.22780952381,7065142.857142857,64.32016,,,,2168.6783809523813,16.454047619047614,,97.85414285714288,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Tanzania,59734218,24,0.7662916661410768,,,,,0.6758,0.034249999999999996,0.5636500000000001,,,,,,,0.0,0.0,775.8902459016393,0.01795689655172414,3.336076923076923,0.12486324786324784,0.0,,4.7312,5.457166666666667,1.59975,682.8019729729731,0.44194594594594605,,,50.07305000000001,2.4288499999999997,,,44.69865,,,,,37.655,1.8316500000000002,,,,,,33.52139999999999,,40518014800.23881,,,,52.26270000000001,2.2523000000000004,,54.500099999999996,,,,,53.229549999999996,2.30235,,55.30135,,,,,0.0,0.0,,0.0,,,,,12.41785,0.5972,,,,,,11.177249999999999,,,0.034249999999999996,0.0,,,0.6758,,0.5636500000000001,,103.30259999999998,16735052.1,24.186702702702696,,,,53.229549999999996,2.30235,,55.30135,,,,,0.29100000000000004,0.0158,,0.23755,,,,,0.0,0.0,,0.0,
Thailand,69799978,20,0.8954187939353379,105.06433333333335,0.5152962962962963,49.68369090909091,3.407872727272727,93.54019047619047,6.4236666666666675,3.910666666666667,0.24056363636363637,,13.823444444444444,3.663148148148149,1193.379018181818,77.41212727272728,326.9206388888889,21.236694444444442,48.170791044776124,0.3528039215686273,288.45164423076926,18.13588461538462,20.318583333333336,9.267909090909091,107.44613888888888,7.730685185185184,28.314111111111107,9495.820763636364,1.2270384615384617,7.79061111111111,26.57118518518519,1488.118277777778,96.84444444444443,9152.599018181818,577.7157272727272,90.08625000000004,95.45001818181814,21.19242105263158,9.413425925925923,170.24036363636358,1045.844611111111,68.6662222222222,2590.028890909091,20.277105263157893,3.165716814159292,1019.7392000000003,66.47331304347827,59.89352777777779,17.840272727272726,289760825205.02856,8.52394444444444,0.2460740740740741,12.115436363636364,90.58044444444445,5.7205555555555545,210.2850363636363,6.949000000000001,3.8918181818181816,11.09446296296296,1.7429074074074071,21.209690909090906,161.5841388888889,10.600472222222225,343.22187272727274,9.911722222222222,4.549981818181817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.599518518518517,13.494685185185192,330.0632181818182,115.35286111111115,6.941694444444445,5369.191109090908,68.71272881355932,1.9308823529411767,559.1266538461539,36.72736538461539,9.874166666666666,68.34183636363638,4.253618181818181,3.7922777777777785,0.0014761904761904769,40.68990625,0.6295370370370371,55.30763888888888,62.52438181818182,2.33725,0.32221818181818185,1649.7216666666668,33419474.116666667,598.9253272727273,11.09446296296296,1.7429074074074071,21.209690909090906,161.5841388888889,10.600472222222225,343.22187272727274,9.911722222222222,4.549981818181817,64.99492307692307,0.2299444444444444,1.1076727272727271,11.23088888888889,0.7776111111111111,16.035818181818183,0.4486111111111112,0.07401818181818182,242.05284615384613,0.12203703703703704,0.3251454545454545,4.465222222222222,0.3101111111111111,4.692909090909091,0.17680555555555555,0.02132727272727273
Togo,8278724,102,0.10620239822143693,,,,,0.37285,0.00235,1.47475,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.22875000000000006,5.949138888888887,0.22427777777777777,966.3787567567568,0.7407297297297296,,,20.3824,0.14095,,,51.0419,,,,,4.4537,0.0308,,,0.0,0.0,0.0,11.1532,,6294197905.2972975,,,,13.6527,0.08454999999999999,,47.1836,,,,,14.141650000000002,0.08775,,48.958099999999995,,,,,0.0,0.0,,0.0,,,,,15.9286,0.1101,,,0.0,0.0,0.0,39.888799999999996,,,0.00235,0.0,,,0.37285,,1.47475,,34.52400000000001,5054150.0,4.9500810810810805,,,,14.141650000000002,0.08775,,48.958099999999995,,,,,0.11615,0.0009,,0.29955,,,,,0.0,0.0,,0.0,
Tonga,105695,198,0.0013558928259976006,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.047050000000000015,6.450333333333331,0.011861111111111109,4267.980540540541,,,,462.07520000000005,0.047050000000000015,,,100.0,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,462.07520000000005,0.047050000000000015,,,,,,100.0,,,0.0,0.0,,,0.0,,0.0,,462.07520000000005,98325.0,0.4215405405405406,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Trinidad and Tobago,1399488,154,0.01795312682028318,,0.0,0.0,0.0,8.358900000000002,0.010799999999999997,0.17579999999999998,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,6.048542857142858,3.666777777777778,3.0486481481481484,89086.14178181821,5.75601923076923,3.667574074074073,3.0484814814814807,5667.635499999999,7.5652,89043.57780000001,111.29992727272726,99.78799999999998,99.93454545454544,5.490222222222224,3.0369259259259254,88.50838181818182,4774.172549999999,6.3796,69185.3626,6.701775510204084,6.690673469387756,118948.40576,155.19169999999997,83.53965000000001,69.75483636363636,18257977718.153847,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05981249999999968,0.00020370370370370364,0.04979999999999998,14.816885714285714,0.01865714285714287,42.56392727272726,0.40062857142857156,0.06545454545454546,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8642962962962963,0.011611111111111053,22.7916,893.46275,1.1855499999999999,19858.215163636363,-0.7749444444444443,-0.6474814814814814,74742.08969090911,85.59045454545456,16.24835,30.179709090909082,0.04674545454545455,0.016942857142857152,0.0,-1.091025641025641,-1.8518518518518535e-05,13.548485714285714,40.28927272727273,0.3799428571428572,0.06392727272727275,4637.362628571428,1187036.3636363635,111.34983636363634,-0.05981249999999968,0.00020370370370370364,0.04979999999999998,14.816885714285714,0.01865714285714287,42.56392727272726,0.40062857142857156,0.06545454545454546,32.57184210526316,0.00020370370370370375,0.0030363636363636365,1.2683714285714287,0.001714285714285714,2.2746181818181817,0.020628571428571427,0.0014545454545454547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia,11818619,79,0.15161342272860406,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,69.53168421052632,-3.0769230769229406e-05,14.857833333333335,0.0449090909090909,0.0,,15.229666666666668,3.5805555555555557,2.177,8056.4718378378375,1.124972972972973,,,1384.5969523809522,14.89961904761905,,,98.0415238095238,,,,,1384.5969523809522,14.89961904761905,,3.6490869565217388,0.0012923076923076924,3.6930151515151515,0.015272727272727273,98.0415238095238,,44766317127.52941,,,,6.781523809523809,0.07099999999999998,,0.5102380952380953,,,,,29.80252380952381,0.33,,1.9584761904761905,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,4.211830188679244,0.2247142857142857,2797.7491999999997,21.44751666666666,0.0,,,0.0,0.0,,,0.0,,0.0,,1414.399476190476,5297220.308333334,75.75145945945944,,,,29.80252380952381,0.33,,1.9584761904761905,,,,,3.6584761904761907,0.042142857142857135,,0.2198095238095238,,,,,19.36242857142857,0.21685714285714286,,1.2284761904761905,
